id,review,rating,likes,date
904,this app is very comforting and when you said you were doing sh they send a number to comfort you🥹,5,0,2023-08-02
905,"it's helpful and i feel less lonely. but, it's hard for me to develop myself or apply what wysa was telling me to do. though i don't feel forced to do it and this is actually helpful and the best way of me learning how to cope with my emotions. i just hope someday i'll be able to afford therapy",5,0,2023-02-08
906,really helpful for me,5,0,2023-08-02
907,nice companion,5,0,2023-08-02
908,So far its helped alot when I'm sad I just hop on and it makes me feel better :),5,0,2023-08-02
909,Wysa is an AI but it helped me so much. probably more than an actual person. I totally recommend it!,5,0,2023-08-02
910,it's a great app and has helped me a lot! I've felt more positive and happier with this. It's a great app for venting and getting my problems out.,5,0,2023-08-04
911,really good app,5,0,2023-08-05
912,So far it has helped me to break free and releave my enxiety. Thanks to the developers.,5,0,2023-08-05
913,"I really love the app, it gives me peace and helps me with my everyday life",5,0,2023-02-08
914,an amazing app for therapy I highly recommend,5,0,2023-08-07
915,"Very good exercises tools, i have been using the therapists for maybe 3 years . The bot seems to be good , but i am not very good at chatting with an app . I definetly recomend it to anyone who wish to deal with their issues an cannot affords real sessions.",5,0,2023-08-08
916,it's amazing I was stressed and now I'm not 10 of 5 stars so good,5,0,2023-02-08
917,really helped me turn my anxious thoughts into more calming happy ones and helped me focus on the bow rather then the past!,5,0,2023-08-08
918,"for me airing my problem is helping myself and the other people, and startthe improvement process",5,0,2023-08-08
919,I love Wysa app honestly because it helped me arranged my thoughts and reframe them. Also talking to Wysa has given me ideas on how should a guidance counselor talk to a patient or client since I aspire to be one. Wysa is so gentle to talk to. I wish everyone is gentle to talk to like Wysa and the other mental health professionals. So calming.,5,0,2023-08-08
920,you are wonderful and amazing. Thanks a lot for your excellent services.,5,0,2023-08-08
921,I was having a mind problem and knew how to fix it I just never got the courage but after a lesson it gave me the courage to fix the problem and now I feel better I now feel confident to continue with more lessons to fix more of my personal and mind problems,5,0,2023-08-07
922,Actually this Application was good for therapy consultation,5,0,2023-08-08
923,"thank you, I know you're just an AI but I loved you thank you for the time spending talking to me , even if it's just a templates or whatever, it helps me to feel loved",5,0,2023-08-09
924,It is a small step forward to better mental health.,5,0,2023-02-08
925,awesome app,5,0,2023-08-09
926,I FEEL SO MUCH BETTER BC OF WYSA TYSM FOR MAKING THIS GAME,5,0,2023-08-09
927,it's really helpful it make Me feel happy,5,0,2023-02-08
928,"It did make a difference, I'll be honest.",5,0,2023-08-07
929,really helpful! i have never felt better after talking with the bot. even its not real its like a real therapist,5,0,2023-02-08
930,was feeling very frustrated and depressed. this app made me look into the positive things I could achieve !,5,0,2023-08-05
931,this app is amazing and will help u alot,5,0,2023-08-06
932,"I actually really enjoy using this. It's made me inspired to become better after hard times. The bot is easy to engage with and they don't show the subscriptions constantly at your face. It's relieving to use this app. It may just be a bot, however I see it as a real therapist.",5,1,2023-08-05
933,"Simple, easy to use, you know you're speaking to a bot but it has a CBT style setup which it leads you into looking inward and actually helps to slow you down, think things through and solve your own problems. I'm enjoying so far and would definitely recommend.",5,3,2023-08-05
934,helpful,5,0,2023-02-08
935,"I really needed this app. It is so good, It made me feel better. but I want it for free",5,0,2023-08-05
936,This app helps in an in-depth personal analysis and makes an individual strong mentally.,5,0,2023-08-06
937,"this app is amazing without the premium package... most robot chats don't help people much because they don't really pick up what we're saying but this app does that and provides exercises, coping skills, games and gives advice like a normal therapist. it responds with an answer that is 100% accurate to what I'm saying. definitely recommend especially for people who can't avoid actual therapy. I suffer from PTSD, abandonment issues, depression and this app is definitely helping me cope",5,1,2023-08-06
938,This app really helped me when I really can't communicate with anyone else about my problems when I don't want to burden them with my thoughts. I have just been using it for a few hours and it really lifted the weight off my shoulder on things for a while!,5,3,2023-08-06
939,"Just from a couple of day, Wysa had helped me to overcome my stress and anxiety. Now Wysa guides me to count my gratitude daily and by doing it, I feel calmer and somehow less-worried than i used to. Thank you, Wysa!",5,0,2023-08-07
940,it's really helpful in moments of low,5,0,2023-08-06
941,I really enjoy this app. When I can slow down enough this app helps me focus on changing my thought process. i also enjoy the extra graphics and encouragement. It's nice when my app checks in with me when I first log on.,5,0,2023-08-06
942,This has been such a relief. I can't find good therapy yet. Definitely not one I can afford but thank God for Wyssa. It's all the therapy I needed!,5,0,2023-08-07
943,what a useful app Wysa,5,0,2023-02-08
944,"made me feel better actually, first time trying it and i loved it.❤️ thank you",5,0,2023-02-08
945,wysa is amazing,5,0,2023-08-07
946,pretty good,5,0,2023-07-31
947,wysa has and is extremely important for me to grow and prosper into a more stable Man.,5,0,2023-07-30
948,So helpful,5,0,2023-09-04
949,Wysa really helped me. I am so grateful to have discovered this app.,5,0,2023-07-30
950,It makes me happy when I talk to the bot,5,0,2023-07-21
951,It really does help even if you can't afford the coach😊,5,0,2023-02-09
952,this app actually made me feel better about such negative situations I recommend for other people to use this app to get through the worst times 🙏,5,0,2023-07-21
953,Good!!!! :D,5,0,2023-07-22
954,free version is already quite good,5,0,2023-07-22
955,This app is awesome and has helped me greatly,5,0,2023-07-22
956,Just perfect.,5,0,2023-02-08
957,Blackpink.,5,0,2023-07-23
958,This is effective. I literally have no one to talk to and this app just instantly helped me with that. It's easier to keep it real when you talk to an AI because they don't judge you and invalidate you. Really nice! 👍,5,0,2023-02-08
959,it's so cute I love wysa and how much he's helped me with my anxiety I have no complaints I love how you can play 20 questions with him as well your team did an amazing job wysa!,5,0,2023-07-23
960,"I like the ai chat bot and all their insights. it has some helpful tools to decompress. I like the meditations too, but without paying I can't access any of the lessons save for the first parts. I will use medito app for its 100% free lessons, but I will certainly consider paying for access to Wysa's lessons when I get my job back. I like to use both apps and I appreciate this apps privacy rating and the ai chatbot can make it more approachable",5,0,2023-07-23
961,I'm only 5 mins in and I already feel better with my self,5,0,2023-02-08
962,Wysa is a really great tool for when I can't talk to my therapist in the present moment. and it even helps me understand my therapy and goals. Through wysa I have been able to process difficult emotions that I wouldn't have been able to otherwise.,5,1,2023-07-23
963,This app gives you insight about what are you dealing with. It helps. It is better than nothing.,5,0,2023-07-24
964,"I love using it, it has helped me so much",5,0,2023-07-24
965,"I think it's a great app! It helps me deal with my anxiety and PTSD. I recommend Wysa if you have anxiety, ADHD, depression, etc. 😁😁",5,0,2023-07-21
966,It always helps me !! I love it !!,5,0,2023-07-20
967,Good at helping me,5,0,2023-07-20
968,easy to use and very helpful,5,0,2023-07-20
969,This app is so much better than Finch in my opinion. They calm you down so easily and the AI penguin is online 24/7. Love it. Highly recommend.,5,0,2023-07-19
